step,vid,lat_ms,ade,fde,acc_0.5m,acc_1.0m,acc_2.0m,prec_0.5m,prec_1.0m,prec_2.0m,gt_frames
5430,275,2.66,132.4984,158.1062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5431,268,2.64,26.8709,61.9032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5433,280,2.65,18.3791,37.6304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5436,276,2.71,12.6139,24.0539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5439,277,2.67,98.2424,118.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5439,278,2.63,33.4050,53.6463,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
5442,279,2.66,16.2223,43.5393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5445,282,2.68,161.6904,257.0802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5449,270,2.51,126.7217,189.7404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5454,281,2.47,9.0726,15.8368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5455,275,2.46,91.5565,112.0512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5456,268,2.44,47.8154,90.3443,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
5458,280,2.46,5.3955,1.5102,0.0000,0.0000,0.4500,0.0000,0.0000,0.4500,20
5461,276,2.48,7.0050,14.7295,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
5464,278,2.46,65.8458,94.5951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5467,279,2.45,9.7640,10.2502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5468,283,2.46,6.6028,12.8176,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
5470,282,2.68,161.7292,256.2390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5474,270,2.49,118.4898,167.0295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5477,284,2.49,198.9420,294.8133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5479,281,2.46,10.0172,16.4858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5483,280,2.44,24.5728,40.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5486,276,2.47,6.3907,11.2409,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
5486,285,2.44,139.6135,226.2435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5492,279,2.68,13.8818,23.1317,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
5493,283,2.64,7.6510,13.9941,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
5495,282,2.67,161.4847,255.8284,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5499,270,2.69,105.7358,144.4329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5502,284,2.50,187.5037,249.5327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5504,281,2.66,11.0484,17.6330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5508,280,2.50,52.5529,80.2386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5511,276,2.47,12.3149,37.3263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5511,285,2.47,140.1276,226.7224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5516,286,2.48,190.8077,304.4455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5517,279,2.47,34.7300,65.1212,0.0000,0.0500,0.2000,0.0000,0.0500,0.2000,20
5518,283,2.44,8.6731,15.2376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5520,282,2.48,161.3405,256.1585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5524,270,2.48,87.9082,121.8549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5525,287,2.45,198.6591,287.6728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5527,284,2.52,166.3131,204.3025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5529,281,2.48,12.2051,19.0726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5536,276,2.69,24.3384,63.4380,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
5536,285,2.50,140.7200,227.3580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5541,286,2.69,185.6735,262.9622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5542,279,2.67,63.2243,99.0411,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
5542,288,2.50,6.9497,13.9442,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
5543,283,2.46,9.7467,16.5843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5545,282,2.46,159.2204,233.2467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5550,287,2.65,184.7344,241.4603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5552,284,2.50,135.5217,159.2143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5554,281,2.46,7.1400,14.0727,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
5555,289,2.46,30.5268,89.1905,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
5558,290,2.46,23.7870,88.0913,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
5561,276,2.49,42.5584,89.7130,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
5561,285,2.45,141.0278,227.9468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5566,286,2.65,171.7512,221.6781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5567,288,2.64,8.0129,15.0729,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
5568,283,2.64,10.7500,17.5414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5570,282,2.68,151.4025,203.2505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5575,287,2.65,161.1520,195.6194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5577,284,2.67,95.0019,114.1562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5579,281,2.64,7.8678,8.9786,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
5580,289,2.66,22.1074,44.5676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5583,290,2.65,23.8613,67.2616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5586,285,2.68,141.3190,228.5450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5590,291,2.68,163.8135,261.7145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5591,286,2.68,149.3779,180.7384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5592,288,2.53,9.1249,16.3857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5593,283,2.46,11.8905,18.9003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5595,282,2.46,130.7893,166.2724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5595,292,2.46,33.6475,64.3808,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
5600,287,2.48,128.0108,150.0897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5601,293,2.44,25.8461,94.1030,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
5604,281,2.45,7.3683,16.0119,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
5605,289,2.62,4.6976,0.7347,0.0000,0.4000,0.4500,0.0000,0.4000,0.4500,20
5605,294,2.61,193.5631,303.8221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5608,290,2.48,15.5351,27.5119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5611,285,2.69,142.7249,229.3511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5615,291,2.67,164.7623,262.4630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5616,286,2.65,118.7187,140.1655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5617,288,2.71,10.2069,17.6010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5618,283,2.77,6.9828,13.9462,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
5620,282,2.59,110.6056,136.5137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5620,292,3.28,12.5713,13.5829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5626,293,2.74,24.5921,63.8734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5626,295,2.65,6.9342,13.3945,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
5628,296,2.92,193.4756,302.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5629,281,2.71,12.7382,40.8901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5630,289,3.01,27.1150,43.4440,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
5630,294,2.69,187.5050,261.6033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5633,290,2.89,9.7905,12.5191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5636,285,2.88,137.6981,224.1138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5640,291,2.74,165.7876,263.3318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5642,288,2.68,11.2634,18.6382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5643,283,2.65,8.0618,14.9672,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
5645,282,2.68,83.4353,106.4772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5645,292,2.64,25.8686,37.8113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5651,293,2.68,14.1779,22.8340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5651,295,2.64,7.9243,14.3432,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
5653,296,2.64,186.7488,259.6282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5654,281,2.67,23.7956,65.8007,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
5655,289,2.69,59.3629,86.7139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5655,294,2.60,172.3938,219.4368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5658,290,2.67,32.4845,52.6177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5661,285,2.76,136.9655,211.7156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5665,291,2.68,166.7908,263.0712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5667,288,2.53,12.3051,19.4651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5668,283,2.48,7.1113,4.6595,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
5670,292,2.50,65.6685,89.8311,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
5676,293,2.70,12.6136,18.1856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5676,295,2.66,9.0622,15.6464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5678,296,2.48,171.3569,217.5129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5679,281,2.48,40.8450,90.8184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5680,294,2.47,148.1426,177.2316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5683,290,2.66,64.1437,93.1365,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
5686,285,2.68,131.9127,187.4550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5690,291,2.51,163.3580,231.3807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5692,288,2.48,7.2782,14.4267,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
5693,283,2.70,9.6123,28.9838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5701,293,2.69,37.9186,59.4840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5701,295,2.52,10.1787,16.9460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5703,296,2.57,146.7172,175.2980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5705,294,2.47,114.5552,134.8574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5711,285,2.50,121.6907,163.2210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5715,291,2.50,153.2197,199.8002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5716,297,2.47,15.1801,62.1196,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
5717,288,2.48,8.3279,15.5250,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
5718,283,2.67,17.5220,52.8123,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
5726,293,2.50,72.4674,101.3425,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
5726,295,2.45,11.1828,17.9891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5728,296,2.71,112.7936,132.9731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5736,285,2.49,106.0423,139.0483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5740,291,2.70,128.5891,160.4502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5741,297,2.73,16.8710,64.4700,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
5742,288,2.78,7.3594,8.4529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5743,283,2.62,31.2871,77.3301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5751,295,2.53,12.0851,17.9338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5754,298,2.48,193.3416,313.2622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5759,299,2.75,172.3103,275.6551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5761,285,2.56,85.1528,114.8557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5765,291,2.53,105.0401,129.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5766,297,2.52,18.5275,64.0204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5767,288,2.46,10.7727,33.4865,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
5776,295,2.69,5.7194,12.9387,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
5779,298,2.66,190.1982,273.2338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5784,299,2.67,173.0386,276.6916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5791,297,2.53,14.8339,29.1122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5792,288,2.46,20.2317,58.5496,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
5801,295,2.52,10.5981,37.7519,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
5804,298,2.70,177.7638,231.3062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5809,299,2.68,173.6198,265.9089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5816,297,2.53,7.5780,5.8532,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
5817,288,2.47,35.4080,83.5667,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
5819,300,2.47,170.0058,272.5335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5826,295,2.50,21.4327,62.6658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5826,301,2.48,180.5643,291.4010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5829,298,2.45,156.0928,189.2394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5834,299,2.70,168.0279,231.4682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5841,297,2.50,22.9396,40.9420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5844,300,2.46,171.7360,274.4545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5851,295,2.50,38.1420,87.7209,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
5851,301,2.47,183.2351,294.8967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5854,298,2.47,125.2314,147.0747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5856,302,2.45,181.0958,291.9406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5859,299,2.47,155.2577,197.1720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5866,297,2.68,52.0341,85.1212,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
5868,303,2.66,151.1398,241.7274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5869,300,2.64,173.5048,276.3471,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5873,304,2.51,10.5687,46.4200,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
5873,305,2.69,131.5761,218.2757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5876,301,2.67,181.0422,259.1720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5881,302,2.70,183.3976,294.7743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5884,299,2.66,134.8372,162.5622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5893,303,2.71,151.9635,242.4571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5894,300,2.65,172.0963,249.5497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5897,306,2.71,129.8136,216.5338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5898,304,2.63,11.9248,47.8809,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
5898,305,2.65,132.2771,218.9843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5901,301,2.52,170.1246,221.3860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5905,307,2.48,173.9632,280.2048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5906,302,2.45,181.0255,260.2967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5909,299,2.47,98.2386,119.1616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5918,303,2.49,152.7664,243.1974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5919,300,2.47,163.0998,215.4409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5922,306,2.70,130.1428,217.1285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5923,304,2.68,13.2459,49.1406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5923,305,2.65,133.2272,219.6249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5926,301,2.53,150.7172,183.3114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5929,308,2.47,139.0419,226.0380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5930,307,2.49,176.6571,282.9335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5931,302,2.45,170.5347,222.5813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5931,309,2.64,171.1385,275.0986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5943,303,2.68,153.4083,243.8791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5944,300,2.65,146.7342,181.3316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5947,306,2.65,130.8456,217.7743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5948,304,2.64,14.4836,50.3599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5948,305,2.69,134.2306,220.1212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5951,301,2.61,122.7265,144.9184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5954,308,2.82,139.6997,226.6730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5954,310,2.77,166.2629,266.1702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5955,307,2.69,177.7483,268.7270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5956,302,2.86,151.3548,184.5254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5956,309,2.82,173.3036,277.8836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5968,303,2.66,154.3738,244.8972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5969,300,2.62,114.1609,138.4912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5972,306,2.49,131.5610,218.5120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5973,304,2.46,12.0315,21.2527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5973,305,2.47,134.3854,220.7614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5979,308,2.70,140.7291,227.3951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5979,310,2.65,167.6873,267.4555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5980,307,2.49,171.5408,233.2293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5981,302,2.48,123.6523,146.2202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5981,309,2.50,175.4812,276.5116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5993,303,2.65,154.6972,236.7920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5997,306,2.63,131.6512,219.2428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5998,304,2.63,9.1396,10.4110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
5998,305,2.62,134.5727,221.4792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6004,308,2.55,141.3887,228.1010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6004,310,2.47,169.1232,269.0390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6005,307,2.49,156.9923,197.3522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6006,309,2.46,172.2558,242.1275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6012,311,2.56,146.7230,236.2510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6018,303,2.67,143.2064,202.3505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6022,306,2.66,132.5815,220.0927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6023,304,2.64,22.6996,49.8715,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
6023,305,2.60,128.7586,216.6862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6029,308,2.65,142.0169,228.9712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6029,310,2.60,169.3555,254.3474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6029,312,2.62,163.9738,264.4580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6030,307,2.54,134.3003,161.2399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6031,309,2.46,161.1296,207.4126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6037,311,2.48,147.8631,237.7992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6043,303,2.49,132.9637,174.8781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6047,306,2.51,128.0672,215.3221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6048,304,2.47,44.9304,81.5005,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
6048,305,2.45,129.8386,210.1316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6054,308,2.53,142.8751,229.8528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6054,310,2.64,162.8890,221.6308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6054,312,2.62,166.2096,267.2902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6055,307,2.61,95.0173,116.2617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6056,309,2.61,142.1268,172.3780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6056,313,2.63,196.5741,280.5285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6062,311,2.62,149.3824,239.7006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6068,303,2.49,116.9144,147.4553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6070,314,2.50,20.4757,77.9694,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
6072,306,2.47,129.0978,216.3946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6073,305,2.47,127.0500,187.4204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6079,308,2.54,137.1015,214.6090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6079,310,2.46,149.5522,188.9951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6079,312,2.47,168.9855,270.5811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6081,309,2.46,106.2638,128.1232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6081,313,2.45,182.0242,234.9391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6087,311,2.47,151.1503,241.9323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6093,303,2.69,94.7166,119.9351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6095,314,2.66,22.1054,77.0996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6097,306,2.64,129.9857,215.6316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6098,305,2.63,118.5739,164.6498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6104,308,2.65,132.9058,190.2106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6104,310,2.63,121.2052,148.1860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6104,312,2.60,170.3917,255.5622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6106,313,2.62,157.5324,189.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6110,315,2.62,36.6465,51.8202,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
6112,311,2.63,153.2831,244.4037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6113,316,2.63,13.3900,56.3393,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
6120,314,2.57,18.0054,39.1901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6122,306,3.35,127.8463,193.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6123,305,2.57,104.9276,141.9417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6129,308,2.59,123.3360,165.8382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6129,310,2.64,93.3999,115.1801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6129,312,2.51,164.7012,222.9951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6131,313,2.55,122.7125,143.3273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6132,317,2.56,170.4402,272.9450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
6137,311,2.52,155.6411,247.2989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
